Rk,I,Split,Year,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
318,,Batting 1st,1927,2642,2472,11672,10355,1689,2995,484,150,39,812,232,183,1033,704,.289,.357,.376,.734,3896,,64,120,,9,226,.308,,
319,,Batting 8th,1927,3311,2472,9797,8640,965,2270,365,101,47,1005,70,50,814,664,.263,.329,.345,.674,2978,,45,140,,110,186,.280,,
320,,Batting 2nd,1927,2702,2472,11403,10064,1624,2899,463,156,66,944,226,149,803,650,.288,.344,.385,.729,3872,,56,368,,5,197,.303,,
321,,Batting 6th,1927,2714,2472,10379,9159,1177,2663,458,118,115,1313,159,158,846,634,.291,.354,.404,.758,3702,,45,171,,29,176,.303,,
322,,Batting 9th,1927,5846,2472,9503,8529,731,1768,266,60,43,790,20,18,449,1726,.207,.250,.268,.518,2283,,35,385,,3,150,.255,,
323,,Bat7-9non-P,1927,7340,4944,21318,18824,2089,5025,831,231,136,2340,211,182,1733,1531,.267,.332,.357,.689,6726,,96,316,,153,408,.285,,
324,,Batting 7th,1927,2852,2472,10092,8926,1039,2456,405,120,84,1161,136,134,798,679,.275,.337,.376,.713,3353,,39,167,,40,195,.291,,
325,,Batting 3rd,1928,2658,2462,11128,9656,1668,3054,577,201,211,1510,241,133,1071,633,.316,.388,.483,.871,4666,,61,140,,31,190,.323,,
326,,Batting 1st,1928,2621,2462,11701,10380,1655,2973,492,141,66,849,190,186,1059,700,.286,.356,.380,.736,3945,,63,118,,17,216,.302,,
327,,Batting 5th,1928,2596,2462,10646,9367,1364,2781,553,155,167,1534,137,124,885,724,.297,.361,.443,.803,4145,,54,136,,37,176,.308,,
328,,Batting 6th,1928,2684,2462,10381,9138,1182,2663,510,130,136,1338,157,143,826,616,.291,.354,.420,.774,3841,,55,168,,34,152,.301,,
329,,Batting 7th,1928,2866,2462,10108,8995,1014,2432,452,94,89,1158,138,112,738,729,.270,.330,.371,.701,3339,,59,158,,30,177,.287,,
330,,Batting 2nd,1928,2636,2462,11419,10193,1572,2899,484,124,90,965,182,142,759,580,.284,.337,.383,.720,3901,,48,306,,6,213,.295,,
331,,Bat1-2non-P,1928,5220,4924,23112,20566,3224,5870,975,265,156,1814,372,328,1818,1278,.285,.347,.381,.728,7843,,111,423,,23,429,.299,,
332,,Bat3-6non-P,1928,10483,9848,43035,37649,5712,11477,2214,646,740,6110,694,508,3770,2716,.305,.371,.457,.828,17203,,217,572,,150,687,.314,,
333,,Bat7-9non-P,1928,7384,4924,21378,18908,2042,4962,839,193,163,2322,206,152,1776,1597,.262,.329,.353,.683,6676,,115,274,,135,363,.280,,
334,,Batting 4th,1928,2629,2462,10888,9496,1519,2981,575,160,226,1728,161,108,988,744,.314,.381,.480,.861,4554,,47,128,,48,169,.323,,
335,,Batting 8th,1928,3344,2462,9818,8642,951,2212,337,93,62,993,65,37,887,679,.256,.329,.338,.667,2921,,48,113,,102,172,.272,,
336,,Batting 9th,1928,5877,2462,9558,8608,720,1744,249,42,46,758,15,11,487,1740,.203,.247,.257,.505,2215,,26,355,,3,131,.249,,
337,,Batting 8th,1929,3322,2458,9891,8783,1039,2407,432,98,67,1133,66,54,828,689,.274,.340,.368,.708,3236,,48,108,,76,152,.292,,
338,,Batting 9th,1929,5884,2458,9592,8652,850,1772,276,53,53,831,25,12,525,1615,.205,.253,.267,.520,2313,,32,293,,5,142,.246,,
339,,Batting 2nd,1929,2661,2458,11517,10260,1751,3035,565,145,120,1132,159,134,804,576,.296,.351,.414,.766,4250,,74,250,,12,199,.305,,
340,,Batting 3rd,1929,2588,2458,11231,9848,1803,3269,629,179,264,1657,236,161,1027,602,.332,.397,.513,.910,5048,,42,109,,40,165,.335,,
341,,Batting 4th,1929,2621,2458,10966,9595,1622,3037,555,160,283,1908,159,100,1022,722,.317,.385,.496,.881,4761,,42,82,,48,170,.321,,
342,,Bat3-6non-P,1929,10423,9832,43394,38113,6150,11859,2222,609,908,6582,752,542,3898,2738,.311,.377,.473,.850,18023,,155,441,,186,674,.318,,
343,,Bat1-2non-P,1929,5245,4916,23280,20569,3560,6076,1144,300,215,2065,355,300,2005,1306,.295,.362,.412,.773,8465,,132,340,,32,399,.308,,
344,,Batting 5th,1929,2618,2458,10740,9384,1517,2864,564,138,220,1638,164,143,1034,772,.305,.376,.465,.841,4364,,28,97,,47,176,.315,,
345,,Batting 6th,1929,2681,2458,10473,9302,1229,2692,474,132,141,1379,197,138,815,647,.289,.349,.414,.764,3853,,43,153,,51,163,.300,,
346,,Batting 7th,1929,2881,2458,10178,9062,1121,2521,415,109,106,1212,163,108,780,692,.278,.338,.383,.721,3472,,44,124,,39,168,.292,,
