Rk,I,Split,Year,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
595,I,as PH,1949,1324,,2507,2184,213,492,79,11,29,316,2,7,298,370,.225,.320,.311,.632,680,72,8,16,0,18,33,.259,,
596,,as PR,1949,,,,,150,,,,,,5,3,,,,,,,,,,,,,,,,
597,I,as Infield,1949,2212,,47136,41314,5432,11003,1821,341,788,5148,379,315,5007,3659,.266,.348,.384,.733,15870,1111,203,607,0,296,631,.277,,
598,I,as LF,1949,2212,,9771,8494,1345,2448,406,117,242,1242,91,62,1172,807,.288,.377,.449,.826,3814,177,31,73,0,63,130,.296,,
599,I,as CF,1949,2212,,9841,8694,1348,2384,407,91,208,1134,103,83,1041,948,.274,.355,.414,.769,3597,227,45,61,0,39,131,.289,,
600,I,as Outfield,1949,2212,,29179,25596,3889,7150,1211,305,668,3569,264,214,3232,2551,.279,.363,.429,.792,10975,603,120,230,0,151,375,.290,,
601,I,as P,1949,2206,,6969,6161,462,1081,133,23,28,437,5,6,414,1438,.175,.229,.218,.447,1344,135,10,384,0,0,99,.224,,
602,I,at Def. Pos.,1949,2212,,37806,33218,4517,8841,1424,272,661,4090,332,258,3993,3174,.266,.348,.385,.733,12792,919,166,425,0,238,488,.278,,
603,I,at Off. Pos.,1949,2212,,41016,35876,5167,9804,1687,385,824,4943,318,281,4544,3406,.273,.358,.411,.768,14733,867,165,428,0,227,551,.284,,
604,I,as 3B,1949,2212,,9621,8345,1144,2227,413,84,159,1034,77,73,1126,683,.267,.357,.394,.750,3285,235,39,111,0,43,153,.276,,
605,I,as C,1949,2212,,8777,7705,836,1975,299,45,190,1033,37,25,944,807,.256,.341,.381,.722,2934,228,46,80,0,120,106,.266,,
606,I,as RF,1949,2212,,9567,8408,1196,2318,398,97,218,1193,70,69,1019,796,.276,.357,.424,.781,3564,199,44,96,0,49,114,.284,,
607,I,as SS,1949,2211,,9645,8474,1184,2236,352,62,127,947,86,63,981,728,.264,.342,.365,.707,3093,228,31,158,0,36,134,.277,,
608,I,Other,1949,11,,11,7,3,1,1,0,0,2,0,0,4,0,.143,.455,.286,.740,2,0,0,0,0,0,1,.143,,
609,I,Other,1950,10,,10,8,5,2,0,0,0,5,0,0,2,0,.250,.400,.250,.650,2,0,0,0,0,0,0,.250,,
610,I,as RF,1950,2252,,9886,8813,1302,2529,463,100,241,1340,53,59,937,815,.287,.359,.444,.804,3915,246,59,77,0,63,144,.295,,
611,I,as SS,1950,2252,,9722,8582,1166,2271,382,80,158,1024,78,50,957,788,.265,.341,.383,.724,3287,228,39,144,0,46,133,.277,,
612,I,as CF,1950,2252,,10044,8854,1421,2483,386,120,255,1250,122,94,1066,978,.280,.361,.438,.799,3874,195,51,73,0,47,146,.292,,
613,I,as PH,1950,1315,,2406,2092,215,466,82,17,30,333,3,8,298,411,.223,.321,.321,.642,672,67,4,12,0,25,19,.264,,
614,,as PR,1950,,,,,154,,,,,,11,6,,,,,,,,,,,,,,,,
615,I,as 1B,1950,2252,,9848,8598,1341,2417,399,78,279,1333,75,53,1133,870,.281,.368,.443,.811,3809,188,49,68,0,70,162,.287,,
616,I,as 2B,1950,2252,,9693,8469,1185,2263,369,86,154,982,88,65,1042,844,.267,.351,.386,.736,3266,237,47,133,0,52,152,.282,,
617,I,as Infield,1950,2252,,48171,42159,5990,11445,1872,373,1036,5560,342,250,5246,4169,.271,.355,.407,.762,17171,1153,229,534,0,309,703,.282,,
618,I,as LF,1950,2252,,10022,8795,1374,2461,414,90,302,1333,54,69,1109,903,.280,.363,.450,.813,3961,219,36,81,0,79,137,.284,,
619,I,as 3B,1950,2252,,9862,8514,1346,2386,403,77,206,1083,80,65,1184,856,.280,.371,.418,.789,3561,246,46,118,0,34,142,.293,,
620,I,as C,1950,2252,,9046,7996,952,2108,319,52,239,1138,21,17,930,811,.264,.344,.406,.750,3248,254,48,71,0,107,114,.269,,
621,I,as Outfield,1950,2252,,29952,26462,4097,7473,1263,310,798,3923,229,222,3112,2696,.282,.361,.444,.805,11750,660,146,231,0,189,427,.291,,
622,I,as P,1950,2244,,7164,6377,532,1133,146,24,40,489,12,10,419,1470,.178,.231,.227,.458,1447,139,24,344,0,0,97,.225,,
623,I,at Def. Pos.,1950,2252,,38505,33901,4724,9125,1456,338,806,4394,309,226,3995,3421,.269,.349,.403,.753,13675,914,185,421,0,252,545,.280,,
624,I,at Off. Pos.,1950,2252,,42024,36812,5732,10259,1761,362,1058,5422,276,260,4661,3855,.279,.363,.432,.795,15918,966,194,356,0,271,604,.288,,
625,I,at Def. Pos.,1951,2296,,39123,34635,4543,9089,1433,276,660,3914,444,298,3851,3455,.262,.340,.377,.716,13054,894,195,438,0,226,601,.276,,
626,I,at Off. Pos.,1951,2296,,42721,37836,5379,10260,1696,360,1042,5366,366,322,4353,3781,.271,.350,.418,.767,15802,948,216,314,0,265,604,.279,,
627,I,as 1B,1951,2296,,9967,8871,1214,2400,384,71,247,1250,84,81,1000,849,.271,.347,.413,.761,3667,208,41,54,0,77,129,.277,,
628,I,as 2B,1951,2296,,10005,8794,1219,2342,340,76,135,888,133,90,1013,842,.266,.346,.368,.714,3239,221,57,140,0,38,171,.282,,
629,I,as CF,1951,2296,,10187,9077,1286,2469,437,80,212,1138,162,89,978,960,.272,.346,.408,.754,3702,228,52,80,0,40,164,.286,,
630,I,as RF,1951,2296,,10022,8933,1205,2431,415,105,210,1197,82,65,963,848,.272,.347,.413,.759,3686,245,55,71,0,56,141,.282,,
631,I,as SS,1951,2296,,9761,8657,1088,2226,335,83,107,877,116,84,912,780,.257,.331,.352,.683,3048,190,44,148,0,24,135,.273,,
632,I,as PH,1951,1381,,2667,2348,225,516,89,10,35,366,12,5,300,404,.220,.311,.311,.622,730,78,10,8,0,11,45,.252,,
633,,as PR,1951,,,,,177,,,,,,8,18,,,,,,,,,,,,,,,,
634,I,as Outfield,1951,2296,,30293,26924,3827,7390,1238,289,757,3744,323,235,2999,2714,.274,.351,.426,.777,11477,682,163,207,0,164,457,.283,,
635,I,as P,1951,2283,,7122,6348,515,1176,160,20,39,475,6,11,375,1478,.185,.232,.235,.467,1493,148,11,387,0,0,120,.235,,
636,I,as Infield,1951,2296,,48884,43199,5693,11443,1802,337,910,5170,467,362,4905,4118,.265,.343,.385,.728,16649,1082,238,537,0,316,703,.276,,
637,I,as LF,1951,2296,,10084,8914,1336,2490,386,104,335,1409,79,81,1058,906,.279,.359,.459,.818,4089,209,56,56,0,68,152,.281,,
638,I,as 3B,1951,2296,,9981,8770,1222,2423,422,70,215,1144,101,72,1032,774,.276,.356,.414,.770,3630,208,54,125,0,53,137,.284,,
639,I,as C,1951,2296,,9170,8107,950,2052,321,37,206,1011,33,35,948,873,.253,.334,.378,.712,3065,255,42,70,0,124,131,.263,,
640,I,Other,1951,7,,7,6,1,1,0,0,0,1,0,0,1,1,.167,.286,.167,.452,1,0,0,0,0,0,0,.200,,
641,I,Other,1952,7,,7,5,3,2,0,0,1,3,0,0,1,1,.400,.571,1.000,1.571,5,0,1,0,0,0,0,.333,,
642,I,as 3B,1952,2318,,9943,8754,1137,2270,340,69,186,1005,83,82,1000,994,.259,.340,.378,.718,3306,229,69,120,0,66,143,.275,,
643,I,as C,1952,2318,,9266,8266,846,2067,336,31,186,1038,29,32,873,860,.250,.326,.366,.691,3023,240,53,74,0,118,128,.261,,
644,I,as RF,1952,2318,,9984,8887,1155,2356,393,79,204,1105,100,71,945,1006,.265,.339,.396,.735,3519,213,48,103,0,78,138,.280,,
645,I,as SS,1952,2318,,9794,8639,1095,2219,344,68,111,909,95,84,945,903,.257,.334,.351,.685,3032,202,53,155,0,42,144,.276,,
646,I,as 1B,1952,2318,,9921,8781,1152,2392,419,78,256,1196,72,56,1013,997,.272,.351,.425,.777,3735,188,54,73,0,115,128,.284,,
647,I,as 2B,1952,2318,,9961,8859,1099,2281,351,89,109,811,106,75,886,797,.257,.329,.354,.683,3137,199,63,153,0,49,156,.273,,
648,I,at Def. Pos.,1952,2318,,39203,34831,4298,8992,1423,291,589,3776,383,293,3668,3691,.258,.333,.366,.699,12764,844,212,490,0,293,580,.275,,
649,I,at Off. Pos.,1952,2318,,42408,37546,5003,9890,1587,318,978,4854,339,290,4254,4453,.263,.342,.401,.743,15047,908,230,376,0,383,583,.278,,
650,I,as CF,1952,2318,,10182,9067,1258,2425,392,103,183,1018,153,102,964,1131,.267,.341,.394,.735,3572,203,43,108,0,84,152,.289,,
651,I,as Infield,1952,2318,,48885,43299,5329,11229,1790,335,848,4959,385,329,4717,4551,.259,.336,.375,.711,16233,1058,292,575,0,390,699,.274,,
652,I,as LF,1952,2318,,9957,8796,1206,2380,362,81,295,1233,72,68,1050,1004,.271,.352,.431,.782,3789,208,50,61,0,91,147,.278,,
653,I,as PH,1952,1340,,2603,2328,196,492,73,11,37,315,3,1,246,452,.211,.289,.300,.589,698,70,9,19,0,33,27,.247,,
654,,as PR,1952,,,,,157,,,,,,9,12,,,,,,,,,,,,,,,,
655,I,as Outfield,1952,2318,,30123,26750,3619,7161,1147,263,682,3356,325,241,2959,3141,.268,.344,.407,.750,10880,624,141,272,0,253,437,.283,,
656,I,as P,1952,2308,,7105,6364,407,1023,141,21,30,429,6,9,314,1627,.161,.202,.204,.406,1296,136,15,412,0,0,118,.211,,
657,I,as Outfield,1953,2386,,30977,27568,4038,7790,1259,297,827,3945,296,230,2987,3029,.283,.357,.440,.796,12124,675,190,231,0,206,422,.294,,
658,I,as P,1953,2378,,7257,6516,517,1157,153,25,43,468,9,4,330,1589,.178,.219,.229,.448,1489,149,16,392,0,0,117,.228,,
659,I,at Def. Pos.,1953,2386,,40317,36045,4802,9668,1572,327,735,4112,346,246,3581,3721,.268,.338,.391,.729,14099,875,210,480,0,261,608,.283,,
660,I,at Off. Pos.,1953,2386,,44220,39212,5702,10818,1738,354,1220,5752,278,279,4446,4501,.276,.353,.432,.785,16924,983,244,316,0,308,576,.287,,
661,I,as RF,1953,2386,,10251,9147,1279,2580,425,93,246,1256,74,64,961,884,.282,.354,.430,.784,3929,235,61,82,0,64,141,.291,,
662,I,as SS,1953,2386,,10102,9025,1193,2350,381,76,125,885,74,51,855,912,.260,.328,.361,.689,3258,201,56,166,0,44,155,.279,,
663,I,Other,1953,8,,8,8,9,4,1,0,3,8,0,0,0,1,.500,.500,1.750,2.250,14,0,0,0,0,0,0,.250,,
664,I,as 3B,1953,2386,,10298,9065,1327,2500,390,85,289,1280,67,58,1088,926,.276,.356,.433,.789,3927,221,44,100,0,78,156,.282,,
665,I,as C,1953,2386,,9463,8479,972,2220,371,45,221,1100,32,31,856,910,.262,.333,.394,.728,3344,243,52,76,0,122,126,.272,,
666,I,as 1B,1953,2386,,10386,9255,1244,2536,402,75,295,1306,40,64,1000,1164,.274,.348,.429,.778,3973,197,54,77,0,59,124,.287,,
667,I,as 2B,1953,2386,,10406,9299,1252,2489,408,90,142,926,96,75,927,769,.268,.337,.377,.713,3503,231,41,138,0,37,171,.280,,
668,I,as PH,1953,1488,,2905,2566,261,601,99,13,56,422,11,4,314,512,.234,.322,.348,.670,894,90,17,8,0,23,30,.273,,
669,,as PR,1953,,,,,217,,,,,,8,12,,,,,,,,,,,,,,,,
670,I,as CF,1953,2386,,10346,9242,1385,2609,412,116,247,1201,144,89,943,1130,.282,.353,.432,.785,3994,200,61,100,0,58,156,.300,,
671,I,as Infield,1953,2386,,50655,45123,5988,12095,1952,371,1072,5497,309,279,4726,4681,.268,.341,.399,.740,18005,1093,247,557,0,340,732,.280,,
672,I,as LF,1953,2386,,10380,9179,1374,2601,422,88,334,1488,78,77,1083,1015,.283,.363,.458,.821,4201,240,68,49,0,84,125,.290,,
673,I,as Infield,1954,2390,,50910,44674,5749,11967,1886,405,990,5183,355,298,4952,4527,.268,.341,.395,.736,17633,1022,240,620,423,424,692,.277,,
674,I,as LF,1954,2390,,10400,9093,1298,2455,439,102,305,1358,77,85,1083,1086,.270,.348,.441,.789,4013,269,52,77,94,102,133,.276,,
675,I,as 3B,1954,2390,,10370,8920,1237,2423,395,76,227,1137,91,68,1194,993,.272,.358,.409,.767,3651,199,56,111,88,96,146,.282,,
676,I,as C,1954,2390,,9582,8425,902,2159,350,70,214,1057,18,36,938,893,.256,.331,.391,.722,3291,235,47,88,84,146,117,.263,,
677,I,as RF,1954,2390,,10242,9131,1153,2513,381,92,243,1207,62,73,881,973,.275,.339,.417,.756,3807,258,53,83,92,97,128,.284,,
678,I,as SS,1954,2390,,10087,8899,1123,2324,349,84,129,820,70,70,882,932,.261,.329,.363,.692,3228,216,55,170,81,48,144,.277,,
679,I,as Outfield,1954,2390,,31207,27515,3884,7642,1204,307,817,3847,288,260,3023,3161,.278,.350,.433,.783,11911,722,161,238,267,298,410,.287,,
680,I,as P,1954,2377,,7249,6364,464,1004,145,23,40,427,7,6,397,1701,.158,.208,.207,.414,1315,119,17,425,45,0,85,.207,,
681,I,at Def. Pos.,1954,2390,,40669,35862,4698,9668,1466,352,730,4008,345,283,3806,3648,.270,.340,.391,.732,14028,833,202,488,311,338,567,.281,,
682,I,at Off. Pos.,1954,2390,,44475,38943,5343,10516,1710,377,1127,5434,313,291,4531,4564,.270,.346,.420,.766,16361,978,211,377,409,420,572,.279,,
683,I,as CF,1954,2390,,10565,9291,1433,2674,384,113,269,1282,149,102,1059,1102,.288,.361,.440,.802,4091,195,56,78,81,99,149,.301,,
684,I,as 1B,1954,2390,,10436,9183,1247,2550,409,90,302,1320,68,49,1011,988,.278,.348,.440,.789,4045,185,38,99,105,89,128,.281,,
685,I,as 2B,1954,2390,,10435,9247,1240,2511,383,85,118,849,108,75,927,721,.272,.339,.370,.708,3418,187,44,152,65,45,157,.282,,
686,I,as PH,1954,1488,,3027,2616,233,575,86,17,50,412,2,4,362,524,.220,.314,.323,.637,845,67,12,7,30,36,37,.253,,
687,,as PR,1954,,,,,175,,,,,,13,12,,,,,,,,,,,,,,,,
688,I,Other,1954,9,,9,6,1,0,0,0,0,1,0,0,2,1,.000,.250,.000,.250,0,0,0,1,0,0,0,.000,,
689,I,as PH,1955,1528,,3240,2805,257,642,96,21,51,445,8,8,363,588,.229,.317,.333,.650,933,81,17,21,34,35,41,.269,,
690,,as PR,1955,,,,,182,,,,,,8,7,,,,,,,,,,,,,,,,
691,I,as RF,1955,2402,,10524,9338,1388,2648,438,96,289,1271,99,89,970,1034,.284,.353,.444,.796,4145,228,70,62,84,80,156,.291,,
692,I,as SS,1955,2402,,9825,8761,1125,2286,372,63,140,865,82,44,818,934,.261,.326,.366,.692,3204,203,54,136,56,51,150,.277,,
693,I,as Infield,1955,2402,,50633,44458,5745,11659,1722,341,1137,5383,331,290,4976,4871,.262,.338,.393,.731,17474,1111,293,535,370,413,691,.271,,
694,I,as LF,1955,2402,,10368,9101,1270,2396,392,89,326,1348,84,61,1050,1114,.263,.340,.433,.773,3944,222,59,58,100,91,149,.267,,
695,I,as 3B,1955,2402,,10324,8916,1211,2324,340,78,271,1211,87,70,1160,1079,.261,.347,.407,.754,3633,198,64,97,87,73,139,.268,,
696,I,as C,1955,2402,,9643,8482,976,2191,309,43,253,1088,20,28,906,863,.258,.332,.394,.726,3345,270,71,100,83,116,113,.260,,
697,I,as Outfield,1955,2402,,31433,27696,4064,7606,1211,294,925,3796,323,241,3116,3352,.275,.349,.440,.788,12180,623,164,214,243,257,424,.282,,
698,I,as P,1955,2388,,7147,6343,489,1091,144,18,51,445,7,4,368,1715,.172,.219,.224,.443,1424,120,19,383,33,0,119,.226,,
699,I,as 1B,1955,2402,,10351,9081,1241,2486,367,82,354,1403,50,50,1082,1119,.274,.351,.449,.800,4079,232,48,54,86,127,122,.277,,
700,I,as 2B,1955,2402,,10490,9218,1192,2372,334,75,119,816,92,98,1010,876,.257,.332,.349,.681,3213,208,56,148,58,46,167,.272,,
701,I,at Def. Pos.,1955,2402,,40499,35718,4699,9411,1396,290,822,3946,334,261,3830,3877,.263,.336,.388,.724,13853,854,216,478,256,299,549,.275,,
702,I,at Off. Pos.,1955,2402,,44807,39241,5549,10496,1633,366,1291,5678,336,285,4625,4934,.267,.345,.426,.772,16734,961,258,292,391,406,607,.276,,
703,I,as CF,1955,2402,,10541,9257,1406,2562,381,109,310,1177,140,91,1096,1204,.277,.353,.442,.795,4091,173,35,94,59,86,119,.289,,
704,I,Other,1955,4,,4,3,2,1,0,0,0,2,0,0,1,1,.333,.500,.333,.833,1,0,0,0,0,0,0,.500,,
705,I,as CF,1956,2400,,10437,9197,1338,2525,412,95,312,1190,146,85,1024,1204,.275,.347,.442,.789,4063,192,41,102,73,103,148,.285,,
706,I,as 3B,1956,2400,,10272,8893,1259,2300,365,57,258,1112,78,52,1140,1084,.259,.344,.400,.743,3553,215,53,107,79,86,142,.268,,
707,I,as C,1956,2400,,9676,8520,957,2194,366,53,285,1191,30,32,945,1050,.258,.333,.413,.747,3521,275,59,82,69,169,122,.263,,
708,I,as RF,1956,2400,,10389,9244,1333,2564,419,117,321,1305,87,59,976,1128,.277,.346,.452,.798,4180,257,37,53,79,80,152,.285,,
709,I,as SS,1956,2400,,9917,8800,1066,2267,357,76,123,871,91,64,849,1035,.258,.324,.357,.682,3145,204,48,163,57,57,169,.278,,
710,I,as PH,1956,1543,,3303,2873,238,617,82,18,60,435,6,4,358,596,.215,.303,.318,.621,915,83,20,15,37,37,40,.247,,
711,,as PR,1956,,,,,210,,,,,,14,12,,,,,,,,,,,,,,,,
712,I,as Infield,1956,2400,,50726,44669,5792,11722,1830,356,1157,5403,358,264,4886,5281,.262,.336,.397,.734,17735,1136,269,565,335,451,712,.274,,
713,I,as LF,1956,2400,,10451,9043,1343,2500,366,97,340,1284,68,67,1165,1204,.276,.362,.451,.813,4080,193,81,91,69,83,145,.285,,
714,I,at Def. Pos.,1956,2400,,40432,35752,4574,9403,1479,315,845,4087,368,242,3726,4223,.263,.334,.393,.727,14047,869,209,492,252,362,590,.277,,
715,I,at Off. Pos.,1956,2400,,44874,39274,5680,10525,1630,368,1345,5530,311,249,4683,5190,.268,.347,.431,.778,16926,992,239,334,341,392,607,.278,,
716,I,as Outfield,1956,2400,,31277,27484,4014,7589,1197,309,973,3779,301,211,3165,3536,.276,.352,.448,.800,12323,642,159,246,221,266,445,.285,,
717,I,as P,1956,2378,,7071,6256,464,1073,137,14,48,430,5,8,372,1779,.172,.219,.221,.440,1382,105,22,387,34,0,75,.230,,
718,I,as 1B,1956,2400,,10459,9221,1297,2544,398,79,366,1394,58,55,1044,1178,.276,.350,.455,.805,4198,244,48,68,77,106,128,.281,,
719,I,as 2B,1956,2400,,10402,9235,1213,2417,344,91,125,835,101,61,908,934,.262,.330,.359,.689,3318,198,61,145,53,33,151,.279,,
720,I,Other,1956,9,,9,8,5,3,1,1,0,5,0,0,1,1,.375,.444,.750,1.194,6,0,0,0,0,0,0,.429,,
721,I,as 1B,1957,2454,,10768,9584,1243,2663,424,69,313,1311,66,47,968,1174,.278,.345,.434,.780,4164,231,69,54,93,95,136,.287,,
722,I,as 2B,1957,2454,,10828,9659,1282,2517,430,88,125,828,126,90,921,941,.261,.327,.362,.689,3498,208,60,134,53,32,174,.277,,
723,I,as PH,1957,1612,,3483,3012,284,658,89,13,60,458,6,7,383,617,.218,.308,.316,.625,953,90,27,19,42,52,39,.252,,
724,,as PR,1957,,,,,228,,,,,,15,15,,,,,,,,,,,,,,,,
725,I,as 3B,1957,2454,,10437,9302,1148,2489,383,75,206,1043,91,84,913,1086,.268,.334,.391,.725,3640,222,48,104,69,64,152,.283,,
726,I,as C,1957,2454,,9802,8748,896,2176,343,40,251,1090,30,33,843,1220,.249,.317,.383,.700,3352,252,59,79,73,135,119,.262,,
727,I,as CF,1957,2454,,10708,9461,1345,2577,389,119,291,1120,160,102,1053,1306,.272,.345,.431,.776,4077,200,40,82,71,109,140,.288,,
728,I,as RF,1957,2454,,10612,9532,1268,2570,420,75,319,1314,87,80,877,1251,.270,.332,.430,.762,4097,229,53,63,87,88,150,.280,,
729,I,as SS,1957,2454,,10177,9114,1086,2377,373,87,154,932,104,58,803,1107,.261,.322,.372,.693,3386,224,51,136,73,50,138,.280,,
730,I,as Outfield,1957,2454,,32042,28449,3984,7811,1212,277,1011,3870,323,253,2946,3818,.275,.344,.443,.787,12610,635,177,220,248,307,433,.285,,
731,I,as P,1957,2433,,7276,6501,427,1039,118,17,58,431,3,4,360,1932,.160,.205,.210,.415,1365,133,18,364,32,2,97,.216,,
732,I,as Infield,1957,2454,,52012,46407,5655,12222,1953,359,1049,5204,417,312,4448,5528,.263,.329,.389,.718,18040,1137,287,507,361,376,719,.278,,
733,I,as LF,1957,2454,,10722,9456,1371,2664,403,83,401,1436,76,71,1016,1261,.282,.354,.469,.823,4436,206,84,75,90,110,143,.287,,
734,I,at Def. Pos.,1957,2454,,41515,36982,4609,9647,1535,334,821,3970,420,283,3620,4574,.261,.328,.387,.715,14313,884,210,431,270,326,571,.277,,
735,I,at Off. Pos.,1957,2454,,46022,40886,5542,11044,1719,315,1299,5562,341,304,4157,5389,.270,.339,.423,.762,17290,978,281,315,381,409,620,.282,,
736,I,Other,1957,7,,7,6,1,2,0,0,0,1,0,0,1,1,.333,.429,.333,.762,2,0,0,0,0,1,0,.400,,
737,I,at Def. Pos.,1958,2460,,41000,36553,4489,9435,1460,285,834,3851,419,269,3553,4537,.258,.325,.382,.707,13967,913,216,405,270,322,603,.273,,
738,I,at Off. Pos.,1958,2460,,45661,40598,5595,11060,1790,348,1348,5660,310,270,4199,5619,.272,.342,.433,.775,17590,1071,263,260,338,358,599,.286,,
739,I,as CF,1958,2460,,10701,9444,1332,2610,404,93,268,1049,170,103,1060,1204,.276,.350,.424,.774,4004,203,51,78,68,91,151,.291,,
740,I,as PH,1958,1613,,3623,3198,292,749,110,17,68,470,6,6,372,683,.234,.314,.343,.657,1097,87,11,19,23,33,36,.276,,
741,,as PR,1958,,,,,220,,,,,,18,19,,,,,,,,,,,,,,,,
742,I,as 1B,1958,2460,,10531,9377,1246,2564,436,81,335,1358,55,47,968,1370,.273,.341,.444,.785,4167,270,46,39,100,98,138,.287,,
743,I,as 2B,1958,2460,,10591,9417,1179,2408,374,76,140,816,106,76,903,1012,.256,.323,.356,.680,3354,222,66,146,58,33,159,.272,,
744,I,as 3B,1958,2460,,10432,9313,1208,2508,404,67,231,1104,69,62,859,1041,.269,.333,.401,.735,3739,252,77,97,85,53,129,.280,,
745,I,as C,1958,2460,,9788,8715,939,2197,338,51,260,1112,44,33,883,1210,.252,.323,.392,.715,3417,259,60,51,78,139,132,.265,,
746,I,as Infield,1958,2460,,51262,45799,5611,11897,1896,340,1132,5264,373,275,4320,5744,.260,.325,.390,.715,17869,1232,288,463,387,382,719,.274,,
747,I,as LF,1958,2460,,10526,9296,1340,2641,423,82,381,1405,91,75,1028,1302,.284,.358,.470,.828,4371,231,77,55,70,96,156,.294,,
748,I,as RF,1958,2460,,10549,9414,1289,2598,417,101,333,1323,71,61,972,1223,.276,.345,.448,.793,4216,231,52,50,60,78,140,.286,,
749,I,as SS,1958,2460,,9920,8977,1039,2220,344,65,166,874,99,57,707,1111,.247,.303,.356,.659,3192,229,39,130,66,59,161,.264,,
750,I,as Outfield,1958,2460,,31776,28154,3961,7849,1244,276,982,3777,332,239,3060,3729,.279,.351,.447,.798,12591,665,180,183,198,265,447,.290,,
751,I,as P,1958,2431,,7116,6335,445,1038,132,18,42,390,7,11,349,2034,.164,.209,.210,.419,1332,111,20,378,32,1,83,.232,,
752,I,Other,1958,9,,11,9,4,2,0,0,1,4,1,0,2,1,.222,.364,.556,.919,5,0,0,0,0,1,0,.143,,
753,I,as Outfield,1959,2472,,32155,28640,4076,7867,1314,228,950,3880,397,217,2895,4020,.275,.343,.436,.779,12487,573,187,218,213,237,472,.290,,
754,I,as P,1959,2455,,7221,6437,418,993,131,19,46,428,8,8,321,2170,.154,.197,.202,.399,1300,97,27,411,24,0,105,.223,,
755,I,as 1B,1959,2472,,10653,9453,1326,2568,430,67,352,1373,74,64,995,1307,.272,.342,.443,.785,4188,258,63,59,82,98,146,.281,,
756,I,as 2B,1959,2472,,10594,9451,1223,2504,395,80,143,876,123,88,885,1000,.265,.329,.369,.698,3488,222,49,148,58,43,181,.282,,
757,I,as CF,1959,2472,,10892,9704,1483,2669,440,85,287,1156,200,81,965,1366,.275,.342,.427,.769,4140,184,63,96,63,74,173,.294,,
758,I,at Def. Pos.,1959,2472,,41326,36892,4714,9632,1541,282,840,3983,463,265,3537,4628,.261,.327,.386,.714,14257,864,206,430,256,343,626,.278,,
759,I,at Off. Pos.,1959,2472,,46022,40825,5706,10975,1798,287,1363,5748,383,274,4316,5799,.269,.340,.427,.767,17436,920,263,282,334,372,651,.283,,
760,I,as PH,1959,1595,,3533,3119,257,715,108,17,68,507,7,7,344,651,.229,.305,.340,.645,1061,80,12,20,38,49,46,.265,,
761,,as PR,1959,,,,,221,,,,,,8,13,,,,,,,,,,,,,,,,
762,I,as RF,1959,2472,,10654,9487,1335,2654,462,71,327,1373,100,67,984,1268,.280,.348,.447,.795,4239,187,48,57,78,91,157,.292,,
763,I,as SS,1959,2472,,9994,8917,1098,2272,358,65,185,889,108,55,857,1204,.255,.321,.372,.693,3315,218,41,116,63,98,137,.275,,
764,I,as 3B,1959,2472,,10573,9317,1309,2494,386,60,280,1144,97,54,1047,1187,.268,.344,.412,.756,3840,193,64,81,64,62,160,.280,,
765,I,as C,1959,2472,,9846,8820,910,2187,348,52,225,1062,32,41,830,1058,.248,.314,.376,.690,3314,240,53,70,72,128,135,.258,,
766,I,as Infield,1959,2472,,51660,45958,5866,12025,1917,324,1185,5344,434,302,4614,5756,.262,.330,.395,.725,18145,1131,270,474,339,429,759,.275,,
767,I,as LF,1959,2472,,10609,9449,1258,2544,412,72,336,1351,97,69,946,1386,.269,.338,.435,.773,4108,202,76,65,72,72,142,.283,,
768,I,Other,1959,4,,4,4,4,1,0,0,1,4,0,0,0,0,.250,.250,1.000,1.250,4,0,0,0,0,0,0,.000,,
769,,Other,1960,5,,5,4,1,0,0,0,0,1,0,0,1,1,.000,.200,.000,.200,0,1,0,0,0,0,0,.000,,
770,,as Infield,1960,2472,,51556,45857,5568,11933,1929,337,1098,5387,445,307,4513,5970,.260,.328,.389,.716,17830,1144,277,516,389,454,717,.277,,
771,,as LF,1960,2472,,10713,9449,1340,2607,451,81,352,1377,93,73,1054,1398,.276,.350,.453,.803,4276,211,73,53,82,84,138,.290,,
772,,at Def. Pos.,1960,2472,,41292,36779,4536,9515,1486,307,746,3783,563,307,3597,4592,.259,.326,.377,.703,13853,867,209,432,272,364,603,.277,,
773,,at Off. Pos.,1960,2472,,46331,40968,5688,10949,1835,336,1350,5836,350,301,4392,6158,.267,.339,.427,.766,17506,1000,262,307,396,367,622,.284,,
774,,as 1B,1960,2472,,10561,9345,1234,2589,459,64,350,1480,52,49,1010,1426,.277,.348,.452,.800,4226,233,54,56,95,94,127,.292,,
775,,as 2B,1960,2472,,10554,9524,1133,2464,371,76,106,804,138,74,791,1031,.259,.316,.347,.663,3305,205,43,132,64,66,160,.279,,
776,,as Outfield,1960,2472,,32242,28565,4122,7789,1281,294,936,3723,446,281,3060,4023,.273,.344,.436,.781,12466,627,177,203,234,230,464,.287,,
777,,as P,1960,2452,,7155,6263,440,970,120,15,32,347,7,10,396,2072,.155,.206,.194,.401,1216,88,17,454,24,0,88,.224,,
